year,month,decimal_date,average,deseasonalized,ndays,sdev,unc,regression_line,residual,z_score,is_anomaly,is_interpolated,is_scripps,is_maunakea
2000,8,2000.625,368.27,369.87,27,0.42,0.15,374.703732147364,-6.433732147364026,-1.2719168316826273,False,False,False,False
2000,9,2000.7083,367.15,370.46,25,0.36,0.14,374.8413020141238,-7.691302014123835,-1.5205321367515687,False,False,False,False
2000,10,2000.7917,367.18,370.42,30,0.27,0.09,374.97903703078373,-7.7990370307837225,-1.5418308134624834,False,False,False,False
2000,11,2000.875,368.53,370.48,25,0.3,0.12,375.11660689754353,-6.586606897543561,-1.3021394090978688,False,False,False,False
2000,12,2000.9583,369.83,370.46,30,0.38,0.13,375.25417676430334,-5.424176764303354,-1.0723327559363538,False,False,False,False
2001,1,2001.0417,370.76,370.6,30,0.56,0.2,375.39191178096326,-4.631911780963264,-0.9157059109913193,False,False,False,False
2001,2,2001.125,371.69,370.95,26,0.61,0.23,375.52948164772306,-3.839481647723062,-0.7590464167328083,False,False,False,False
2001,3,2001.2083,372.63,371.06,26,0.46,0.17,375.6670515144824,-3.037051514482414,-0.6004099722335874,False,False,False,False
2001,4,2001.2917,373.55,370.99,29,0.56,0.2,375.8047865311423,-2.254786531142315,-0.44576007752917296,False,False,False,False
2001,5,2001.375,374.03,371.11,24,0.41,0.16,375.94235639790213,-1.9123563979021583,-0.3780633440986478,False,False,False,False
2001,6,2001.4583,373.4,371.18,26,0.37,0.14,376.07992626466194,-2.679926264661958,-0.5298080873771237,False,False,False,False
2001,7,2001.5417,371.68,371.08,25,0.62,0.24,376.21766128132185,-4.537661281321846,-0.8970730561968374,False,False,False,False
2001,8,2001.625,369.78,371.39,27,0.6,0.22,376.35523114808166,-6.575231148081684,-1.2998904800342779,False,False,False,False
2001,9,2001.7083,368.34,371.61,28,0.49,0.18,376.49280101484146,-8.152801014841486,-1.6117681928031125,False,False,False,False
2001,10,2001.7917,368.61,371.85,31,0.33,0.11,376.6305360315009,-8.02053603150091,-1.5856200637390148,False,False,False,False
2001,11,2001.875,369.94,371.92,24,0.24,0.09,376.7681058982607,-6.8281058982607306,-1.3498825598556399,False,False,False,False
2001,12,2001.9583,371.42,372.09,29,0.4,0.14,376.90567576502053,-5.485675765020517,-1.0844908023629327,False,False,False,False
2002,1,2002.0417,372.7,372.48,28,0.52,0.19,377.04341078168045,-4.343410781680461,-0.8586706989961452,False,False,False,False
2002,2,2002.125,373.37,372.49,28,0.66,0.24,377.18098064844025,-3.8109806484402498,-0.7534119109937968,False,False,False,False
2002,3,2002.2083,374.3,372.61,24,0.62,0.24,377.31855051520006,-3.0185505152000474,-0.5967524167352858,False,False,False,False
2002,4,2002.2917,375.19,372.54,29,0.55,0.19,377.4562855318595,-2.2662855318595234,-0.44803337275265237,False,False,False,False
2002,5,2002.375,375.93,372.98,29,0.57,0.2,377.5938553986193,-1.6638553986193187,-0.32893593306595337,False,False,False,False
2002,6,2002.4583,375.69,373.46,28,0.46,0.17,377.73142526537913,-2.0414252653791323,-0.4035796169601853,False,False,False,False
2002,7,2002.5417,374.16,373.58,25,0.47,0.18,377.86916028203905,-3.709160282039022,-0.7332825312080871,False,False,False,False
2002,8,2002.625,372.03,373.7,28,0.65,0.24,378.00673014879885,-5.976730148798879,-1.1815698105798305,False,False,False,False
2002,9,2002.7083,370.92,374.29,23,0.74,0.3,378.14430001555866,-7.22430001555864,-1.4282081654081407,False,False,False,False
2002,10,2002.7917,370.73,374.06,31,0.62,0.21,378.2820350322186,-7.552035032218555,-1.4929997474127383,False,False,False,False
2002,11,2002.875,372.43,374.52,29,0.43,0.15,378.4196048989784,-5.989604898978371,-1.1841150846263595,False,False,False,False
2002,12,2002.9583,373.98,374.72,31,0.46,0.16,378.5571747657377,-4.577174765737709,-0.9048846754492117,False,False,False,False
2003,1,2003.0417,375.07,374.82,30,0.51,0.18,378.69490978239764,-3.6249097823976513,-0.7166266266542364,False,False,False,False
2003,2,2003.125,375.82,374.95,27,0.58,0.21,378.83247964915745,-3.0124796491574557,-0.5955522367269174,False,False,False,False
2003,3,2003.2083,376.64,374.99,28,0.63,0.23,378.97004951591725,-2.330049515917267,-0.46063919511524787,False,False,False,False
2003,4,2003.2917,377.92,375.24,27,0.37,0.14,379.10778453257717,-1.1877845325771546,-0.2348190917484492,False,False,False,False
2003,5,2003.375,378.78,375.73,30,0.78,0.27,379.245354399337,-0.4653543993370022,-0.09199824917430002,False,False,False,False
2003,6,2003.4583,378.46,376.22,25,0.39,0.15,379.3829242660968,-0.9229242660967998,-0.1824575349935025,False,False,False,False
2003,7,2003.5417,376.88,376.37,29,0.7,0.25,379.52065928275624,-2.6406592827562463,-0.5220452004444252,False,False,False,False
2003,8,2003.625,374.57,376.27,23,0.57,0.23,379.65822914951605,-5.088229149516053,-1.0059175841473493,False,False,False,False
2003,9,2003.7083,373.34,376.65,25,0.37,0.14,379.79579901627585,-6.455799016275876,-1.2762793418631322,False,False,False,False
2003,10,2003.7917,373.31,376.65,30,0.33,0.12,379.93353403293577,-6.6235340329357655,-1.3094397200177776,False,False,False,False
2003,11,2003.875,374.84,376.99,26,0.45,0.17,380.0711038996956,-5.231103899695597,-1.034163211321971,False,False,False,False
2003,12,2003.9583,376.17,376.93,27,0.4,0.15,380.2086737664554,-4.038673766455361,-0.7984257074385849,False,False,False,False
2004,1,2004.0417,377.17,376.96,30,0.45,0.16,380.34640878311484,-3.176408783114823,-0.62796021080911,False,False,False,False
2004,2,2004.125,378.05,377.19,29,0.74,0.26,380.48397864987464,-2.433978649874632,-0.48118546775370974,False,False,False,False
2004,3,2004.2083,379.06,377.4,27,0.84,0.31,380.62154851663445,-1.5615485166344456,-0.3087103715702282,False,False,False,False
2004,4,2004.2917,380.54,377.8,26,0.52,0.19,380.75928353329437,-0.21928353329434458,-0.04335126339099762,False,False,False,False
2004,5,2004.375,380.8,377.66,28,0.61,0.22,380.89685340005417,-0.0968534000541581,-0.019147435254144172,False,False,False,False
2004,6,2004.4583,379.87,377.57,21,0.47,0.19,381.034423266814,-1.1644232668139693,-0.23020068575127353,False,False,False,False
2004,7,2004.5417,377.65,377.12,25,0.5,0.19,381.1721582834739,-3.522158283473914,-0.696313166602084,False,False,False,False
2004,8,2004.625,376.17,377.9,16,0.45,0.21,381.3097281502337,-5.13972815023368,-1.0160986803333982,False,False,False,False
2004,9,2004.7083,374.43,377.8,15,0.56,0.28,381.44729801699305,-7.017298016993038,-1.3872849003207965,False,False,False,False
2004,10,2004.7917,374.63,377.99,29,0.19,0.07,381.58503303365296,-6.955033033652967,-1.3749754229411504,False,False,False,False
2004,11,2004.875,376.33,378.49,29,0.62,0.22,381.72260290041277,-5.392602900412783,-1.0660907601547716,False,False,False,False
2004,12,2004.9583,377.68,378.48,30,0.29,0.1,381.86017276717257,-4.180172767172564,-0.8263993557901456,False,False,False,False
2005,1,2005.0417,378.63,378.37,31,0.32,0.11,381.9979077838325,-3.367907783832493,-0.6658186103638714,False,False,False,False
2005,2,2005.125,379.91,379.1,24,0.6,0.24,382.1354776505923,-2.2254776505922678,-0.4399658576835961,False,False,False,False
2005,3,2005.2083,380.95,379.45,26,1.16,0.44,382.2730475173521,-1.3230475173521086,-0.2615599107782548,False,False,False,False
2005,4,2005.2917,382.48,379.84,26,0.53,0.2,382.41078253401156,0.06921746598845857,0.013683948604176476,False,False,False,False
2005,5,2005.375,382.64,379.49,31,0.61,0.21,382.54835240077136,0.09164759922862231,0.018118274334808344,False,False,False,False
2005,6,2005.4583,382.4,380.07,28,0.21,0.08,382.68592226753117,-0.2859222675311912,-0.05652540955942362,False,False,False,False
2005,7,2005.5417,380.93,380.38,29,0.38,0.13,382.8236572841911,-1.8936572841910788,-0.3743666223635947,False,False,False,False
2005,8,2005.625,378.93,380.61,26,0.53,0.2,382.9612271509509,-4.031227150950883,-0.7969535486072454,False,False,False,False
2005,9,2005.7083,376.89,380.2,27,0.51,0.19,383.0987970177107,-6.208797017710708,-1.2274482758133871,False,False,False,False
2005,10,2005.7917,377.19,380.5,14,0.15,0.08,383.23653203437016,-6.046532034370159,-1.1953692960274296,False,False,False,False
2005,11,2005.875,378.54,380.69,23,0.45,0.18,383.37410190112996,-4.834101901129941,-0.9556778916628036,False,False,False,False
2005,12,2005.9583,380.31,381.09,26,0.39,0.15,383.51167176788977,-3.2016717678897635,-0.632954577192074,False,False,False,False
2006,1,2006.0417,381.58,381.33,24,0.31,0.12,383.6494067845497,-2.069406784549699,-0.40911142406590656,False,False,False,False
2006,2,2006.125,382.4,381.58,25,0.51,0.2,383.7869766513095,-1.38697665130951,-0.274198382454237,False,False,False,False
2006,3,2006.2083,382.86,381.32,29,0.55,0.2,383.9245465180693,-1.0645465180692781,-0.21045554950494041,False,False,False,False
2006,4,2006.2917,384.8,382.11,25,0.49,0.19,384.0622815347292,0.7377184652708024,0.14584326974288467,False,False,False,False
2006,5,2006.375,385.22,382.06,24,0.45,0.17,384.199851401489,1.020148598511014,0.2016783017296904,False,False,False,False
2006,6,2006.4583,384.24,381.93,28,0.43,0.16,384.33742126824836,-0.09742126824835395,-0.01925969997045986,False,False,False,False
2006,7,2006.5417,382.65,382.1,24,0.32,0.12,384.4751562849083,-1.825156284908303,-0.36082431566210355,False,False,False,False
2006,8,2006.625,380.6,382.27,27,0.47,0.17,384.6127261516681,-4.012726151668062,-0.7932959931088539,False,False,False,False
2006,9,2006.7083,379.04,382.35,25,0.42,0.16,384.7502960184279,-5.710296018427869,-1.12889710876515,False,False,False,False
2006,10,2006.7917,379.33,382.66,23,0.4,0.16,384.8880310350878,-5.558031035087822,-1.0987950792199135,False,False,False,False
2006,11,2006.875,380.35,382.52,29,0.39,0.14,385.0256009018476,-4.675600901847588,-0.9243430327958008,False,False,False,False
2006,12,2006.9583,382.02,382.84,27,0.38,0.14,385.1631707686074,-3.1431707686074333,-0.6213892207312928,False,False,False,False
2007,1,2007.0417,383.1,382.88,24,0.76,0.3,385.3009057852669,-2.2009057852668548,-0.4351081221768361,False,False,False,False
2007,2,2007.125,384.12,383.22,21,0.81,0.34,385.4384756520267,-1.3184756520266774,-0.26065607575273464,False,False,False,False
2007,3,2007.2083,384.81,383.17,27,0.63,0.23,385.5760455187865,-0.7660455187864841,-0.1514433872691464,False,False,False,False
2007,4,2007.2917,386.73,383.95,25,0.76,0.29,385.7137805354464,1.0162194645536147,0.20090153149743886,False,False,False,False
2007,5,2007.375,386.78,383.56,29,0.64,0.23,385.8513504022062,0.9286495977937648,0.18358940458122924,False,False,False,False
2007,6,2007.4583,386.33,384.06,26,0.42,0.16,385.988920268966,0.3410797310339717,0.06742976563394545,False,False,False,False
2007,7,2007.5417,384.73,384.25,27,0.44,0.16,386.12665528562593,-1.3966552856259113,-0.2761118002983069,False,False,False,False
2007,8,2007.625,382.24,383.95,22,0.64,0.26,386.2642251523853,-4.02422515238527,-0.7955692883323333,False,False,False,False
2007,9,2007.7083,381.2,384.56,21,0.45,0.19,386.4017950191451,-5.201795019145095,-1.0283689914763041,False,False,False,False
2007,10,2007.7917,381.37,384.72,29,0.19,0.07,386.539530035805,-5.169530035804996,-1.0219903648185178,False,False,False,False
2007,11,2007.875,382.7,384.9,30,0.31,0.11,386.6770999025648,-3.9770999025648166,-0.7862528609351429,False,False,False,False
2007,12,2007.9583,384.19,385.07,22,0.34,0.14,386.8146697693246,-2.624669769324612,-0.5188841532018158,False,False,False,False
2008,1,2008.0417,385.78,385.54,31,0.56,0.19,386.9524047859845,-1.172404785984554,-0.23177859237575496,False,False,False,False
2008,2,2008.125,386.06,385.2,26,0.58,0.22,387.08997465274433,-1.029974652744329,-0.20362086375765046,False,False,False,False
2008,3,2008.2083,386.28,384.72,30,0.6,0.21,387.2275445195037,-0.9475445195037082,-0.187324836583198,False,False,False,False
2008,4,2008.2917,387.33,384.71,22,1.19,0.49,387.3652795361636,-0.03527953616361401,-0.0069745887507022255,False,False,False,False
2008,5,2008.375,388.78,385.69,25,0.57,0.22,387.5028494029234,1.2771505970765702,0.25248631802013405,False,False,False,False
2008,6,2008.4583,387.99,385.68,23,0.49,0.2,387.6404192696832,0.34958073031680215,0.06911037089171711,False,False,False,False
2008,7,2008.5417,386.61,386.05,10,0.96,0.58,387.7781542863431,-1.1681542863431105,-0.2309382897468635,False,False,False,False
2008,8,2008.625,384.32,385.98,25,0.66,0.25,387.91572415310293,-3.5957241531029354,-0.7108567729685479,False,False,False,False
2008,9,2008.7083,383.41,386.69,27,0.34,0.12,388.05329401986273,-4.643294019862708,-0.9179561229844262,False,False,False,False
2008,10,2008.7917,383.22,386.5,23,0.27,0.11,388.1910290365222,-4.971029036522168,-0.9827477049889342,False,False,False,False
2008,11,2008.875,384.41,386.58,28,0.29,0.11,388.328598903282,-3.918598903281975,-0.7746875044742605,False,False,False,False
2008,12,2008.9583,385.79,386.64,29,0.27,0.1,388.4661687700418,-2.6761687700417838,-0.5290652493877748,False,False,False,False
2009,1,2009.0417,387.17,386.86,30,0.38,0.13,388.6039037867017,-1.4339037867017055,-0.28347564361476585,False,False,False,False
2009,2,2009.125,387.7,386.81,26,0.49,0.18,388.7414736534615,-1.0414736534615372,-0.20589415898112987,False,False,False,False
2009,3,2009.2083,389.04,387.54,28,0.68,0.25,388.87904352022133,0.1609564797786902,0.03182029514287614,False,False,False,False
2009,4,2009.2917,389.76,387.15,29,0.85,0.3,389.01677853688125,0.7432214631187435,0.14693118503484745,False,False,False,False
2009,5,2009.375,390.36,387.24,30,0.51,0.18,389.1543484036406,1.2056515963594165,0.23835132135293516,False,False,False,False
2009,6,2009.4583,389.7,387.46,29,0.6,0.21,389.2919182704004,0.4080817295995871,0.08067572735258832,False,False,False,False
2009,7,2009.5417,388.24,387.77,22,0.31,0.13,389.4296532870603,-1.1896532870603096,-0.23518853521096283,False,False,False,False
2009,8,2009.625,386.29,387.99,28,0.62,0.22,389.5672231538201,-3.2772231538201027,-0.6478907102515028,False,False,False,False
2009,9,2009.7083,384.95,388.22,28,0.56,0.2,389.7047930205799,-4.754793020579939,-0.9399989206141272,False,False,False,False
2009,10,2009.7917,384.64,387.88,30,0.31,0.11,389.84252803723984,-5.202528037239858,-1.0285139055061863,False,False,False,False
2009,11,2009.875,386.23,388.36,30,0.29,0.1,389.98009790399965,-3.750097903999631,-0.7413756953666377,False,False,False,False
2009,12,2009.9583,387.63,388.43,20,0.47,0.2,390.117667770759,-2.4876677707590034,-0.4917995397988223,False,False,False,False
2010,1,2010.0417,388.91,388.62,30,0.92,0.32,390.2554027874189,-1.345402787418891,-0.26597943643202365,False,False,False,False
2010,2,2010.125,390.41,389.47,20,1.31,0.56,390.3929726541787,0.017027345821304607,0.0033662215419233894,False,False,False,False
2010,3,2010.2083,391.37,389.85,25,1.05,0.4,390.5305425209385,0.8394574790614797,0.16595656652229415,False,False,False,False
2010,4,2010.2917,392.67,390.12,26,0.65,0.24,390.66827753759844,2.001722462401574,0.3957305703703326,False,False,False,False
2010,5,2010.375,393.21,390.09,29,0.65,0.23,390.80584740435825,2.404152595641733,0.4752890052445885,False,False,False,False
2010,6,2010.4583,392.38,390.1,28,0.42,0.15,390.94341727111805,1.4365827288819446,0.2840052571536807,False,False,False,False
2010,7,2010.5417,390.41,389.93,29,0.47,0.17,391.0811522877775,-0.6711522877774883,-0.13268346768148587,False,False,False,False
2010,8,2010.625,388.54,390.21,26,0.41,0.16,391.2187221545373,-2.6787221545372972,-0.5295700407970553,False,False,False,False
2010,9,2010.7083,387.03,390.32,29,0.55,0.19,391.3562920212971,-4.326292021297149,-0.8552864052502519,False,False,False,False
2010,10,2010.7917,387.43,390.72,31,0.27,0.09,391.49402703795704,-4.0640270379570325,-0.8034379230581626,False,False,False,False
2010,11,2010.875,388.87,390.99,29,0.42,0.15,391.63159690471684,-2.761596904716839,-0.5459539665279463,False,False,False,False
2010,12,2010.9583,389.99,390.8,29,0.47,0.17,391.76916677147665,-1.779166771476639,-0.35173241769762326,False,False,False,False
2011,1,2011.0417,391.5,391.19,29,0.88,0.31,391.90690178813657,-0.4069017881365653,-0.08044245879653293,False,False,False,False
2011,2,2011.125,392.05,391.12,28,0.47,0.17,392.0444716548959,0.005528345104096388,0.0010929263184439912,False,False,False,False
2011,3,2011.2083,392.8,391.27,29,0.97,0.35,392.1820415216557,0.617958478344292,0.12216731624576292,False,False,False,False
2011,4,2011.2917,393.44,390.83,28,0.73,0.26,392.31977653831564,1.1202234616843612,0.22146260421276373,False,False,False,False
2011,5,2011.375,394.41,391.24,29,0.93,0.33,392.45734640507544,1.952653594924584,0.38602989943376564,False,False,False,False
2011,6,2011.4583,393.95,391.64,28,0.45,0.16,392.59491627183525,1.3550837281647432,0.2678933102458507,False,False,False,False
2011,7,2011.5417,392.72,392.24,26,0.71,0.26,392.73265128849516,-0.012651288495135304,-0.0025010967833975673,False,False,False,False
2011,8,2011.625,390.33,392.04,27,0.42,0.15,392.87022115525497,-2.540221155254983,-0.5021890824113036,False,False,False,False
2011,9,2011.7083,389.28,392.6,26,0.31,0.12,393.00779102201477,-3.7277910220147987,-0.7369657357958943,False,False,False,False
2011,10,2011.7917,389.19,392.53,30,0.17,0.06,393.14552603867423,-3.955526038674236,-0.7819878153941806,False,False,False,False
2011,11,2011.875,390.48,392.64,28,0.26,0.1,393.28309590543404,-2.80309590543402,-0.5541581124732854,False,False,False,False
2011,12,2011.9583,392.06,392.86,26,0.37,0.14,393.42066577219384,-1.3606657721938404,-0.26899685257436784,False,False,False,False
2012,1,2012.0417,393.31,393.07,30,0.77,0.27,393.55840078885376,-0.2484007888537576,-0.04910759992944015,False,False,False,False
2012,2,2012.125,394.04,393.2,26,1.19,0.45,393.69597065561356,0.34402934438645616,0.06801288951663896,False,False,False,False
2012,3,2012.2083,394.59,392.99,30,0.63,0.22,393.83354052237337,0.7564594776266063,0.14954827463151474,False,False,False,False
2012,4,2012.2917,396.38,393.65,29,0.59,0.21,393.97127553903283,2.4087244609671643,0.4761928402701086,False,False,False,False
2012,5,2012.375,396.93,393.72,30,0.5,0.17,394.10884540579264,2.8211545942073712,0.5577282253849957,False,False,False,False
2012,6,2012.4583,395.91,393.63,28,0.59,0.21,394.24641527255244,1.663584727447585,0.32888242272227586,False,False,False,False
2012,7,2012.5417,394.56,394.12,26,0.3,0.11,394.38415028921236,0.1758497107876451,0.03476461280555495,False,False,False,False
2012,8,2012.625,392.59,394.37,30,0.52,0.18,394.52172015597216,-1.9317201559721866,-0.3818914627162361,False,False,False,False
2012,9,2012.7083,391.32,394.75,26,0.42,0.16,394.65929002273197,-3.339290022731973,-0.6601610213944986,False,False,False,False
2012,10,2012.7917,391.27,394.64,28,0.23,0.08,394.7970250393919,-3.5270250393919014,-0.6972753000303952,False,False,False,False
2012,11,2012.875,393.2,395.25,29,0.53,0.19,394.93459490615123,-1.7345949061512442,-0.3429207817096235,False,False,False,False
2012,12,2012.9583,394.57,395.27,29,0.44,0.16,395.07216477291104,-0.5021647729110441,-0.09927547686375773,False,False,False,False
2013,1,2013.0417,395.78,395.62,28,0.6,0.22,395.20989978957095,0.5701002104290183,0.11270597481867907,False,False,False,False
2013,2,2013.125,397.03,396.23,25,0.57,0.22,395.34746965633076,1.6825303436692138,0.3326278767770834,False,False,False,False
2013,3,2013.2083,397.66,396.07,30,0.71,0.25,395.48503952309056,2.1749604769094617,0.4299788638169522,False,False,False,False
2013,4,2013.2917,398.64,395.79,22,0.59,0.24,395.6227745397505,3.017225460249506,0.5964904599650861,False,False,False,False
2013,5,2013.375,400.02,396.64,28,0.37,0.13,395.7603444065103,4.259655593489697,0.8421127150515718,False,False,False,False
2013,6,2013.4583,398.81,396.48,26,0.43,0.16,395.8979142732701,2.912085726729913,0.57570485781704,False,False,False,False
2013,7,2013.5417,397.51,397.12,21,0.52,0.22,396.03564928992955,1.4743507100704392,0.2914717991035198,False,False,False,False
2013,8,2013.625,395.39,397.27,27,0.45,0.16,396.17321915668936,-0.7832191566893698,-0.15483853002759243,False,False,False,False
2013,9,2013.7083,393.72,397.24,26,0.35,0.13,396.31078902344916,-2.5907890234491333,-0.5121860983307187,False,False,False,False
2013,10,2013.7917,393.9,397.25,28,0.16,0.06,396.4485240401091,-2.5485240401091005,-0.5038305214323237,False,False,False,False
2013,11,2013.875,395.36,397.35,30,0.6,0.21,396.5860939068689,-1.2260939068688685,-0.2423926644208563,False,False,False,False
2013,12,2013.9583,397.03,397.78,30,0.48,0.17,396.7236637736287,0.3063362263712861,0.060561147643651676,False,False,False,False
2014,1,2014.0417,398.04,397.74,31,0.49,0.17,396.86139879028815,1.1786012097118714,0.2330035945137577,False,False,False,False
2014,2,2014.125,398.27,397.45,27,0.51,0.19,396.99896865704795,1.2710313429520284,0.2512765719287402,False,False,False,False
2014,3,2014.2083,399.91,398.37,22,0.84,0.34,397.13653852380776,2.773461476192267,0.5482995332713997,False,False,False,False
2014,4,2014.2917,401.51,398.63,26,0.5,0.19,397.2742735404677,4.235726459532316,0.8373820443380804,False,False,False,False
2014,5,2014.375,401.96,398.56,22,0.51,0.21,397.4118434072275,4.5481565927725,0.8991479270467458,False,False,False,False
2014,6,2014.4583,401.43,399.1,28,0.36,0.13,397.5494132739873,3.880586726012723,0.7671726861744915,False,False,False,False
2014,7,2014.5417,399.27,398.85,25,0.55,0.21,397.6871482906472,1.5828517093527807,0.31292190676741183,False,False,False,False
2014,8,2014.625,397.18,399.07,22,0.28,0.12,397.82471815740655,-0.6447181574065439,-0.12745757164173946,False,False,False,False
2014,9,2014.7083,395.54,399.11,21,0.54,0.23,397.96228802416636,-2.4222880241663347,-0.47887428922300607,False,False,False,False
2014,10,2014.7917,396.16,399.58,24,0.73,0.29,398.1000230408263,-1.9400230408262473,-0.3835329017372451,False,False,False,False
2014,11,2014.875,397.4,399.49,27,0.37,0.14,398.2375929075861,-0.8375929075860995,-0.16558795001947188,False,False,False,False
2014,12,2014.9583,399.08,399.81,29,0.6,0.21,398.3751627743459,0.7048372256541029,0.13934281228566725,False,False,False,False
2015,1,2015.0417,400.18,399.92,30,0.55,0.19,398.5128977910058,1.6671022089942085,0.32957781132127384,False,False,False,False
2015,2,2015.125,400.55,399.77,28,0.63,0.23,398.6504676577656,1.8995323422344086,0.37552809210496874,False,False,False,False
2015,3,2015.2083,401.74,400.22,24,1.02,0.4,398.7880375245254,2.951962475474602,0.5835882926196424,False,False,False,False
2015,4,2015.2917,403.34,400.46,26,0.86,0.32,398.92577254118487,4.414227458815105,0.872670803686413,False,False,False,False
2015,5,2015.375,404.15,400.7,30,0.32,0.11,399.0633424079447,5.086657592055303,1.0056068950574626,False,False,False,False
2015,6,2015.4583,402.97,400.65,29,0.47,0.17,399.2009122747045,3.769087725295549,0.7451298885448018,False,False,False,False
2015,7,2015.5417,401.46,401.11,24,0.57,0.22,399.3386472913644,2.121352708635584,0.41938087477812863,False,False,False,False
2015,8,2015.625,399.11,401.04,28,0.74,0.27,399.4762171581242,-0.3662171581241864,-0.07239930988727518,False,False,False,False
2015,9,2015.7083,397.82,401.43,25,0.32,0.12,399.613787024884,-1.7937870248840113,-0.35462276904678874,False,False,False,False
2015,10,2015.7917,398.49,401.89,28,0.56,0.2,399.75152204154347,-1.2615220415434578,-0.24939663035782705,False,False,False,False
2015,11,2015.875,400.27,402.24,25,0.58,0.22,399.88909190830327,0.38090809169671047,0.07530363435352241,False,False,False,False
2015,12,2015.9583,402.06,402.72,30,0.67,0.23,400.0266617750631,2.0333382249369265,0.40198084930550304,False,False,False,False
2016,1,2016.0417,402.73,402.45,27,0.56,0.21,400.164396791723,2.5656032082770253,0.5072069879943748,False,False,False,False
2016,2,2016.125,404.25,403.4,25,1.11,0.43,400.3019666584828,3.9480333415172026,0.7805065464495616,False,False,False,False
2016,3,2016.2083,405.06,403.54,28,0.81,0.29,400.4395365252426,4.6204634747574005,0.9134426378206113,False,False,False,False
2016,4,2016.2917,407.6,404.77,23,1.04,0.41,400.5772715419025,7.022728458097504,1.3883584715057433,False,False,False,False
2016,5,2016.375,407.9,404.41,29,0.5,0.18,400.71484140866187,7.185158591338109,1.4204701006051663,False,False,False,False
2016,6,2016.4583,406.99,404.59,26,0.6,0.23,400.8524112754217,6.137588724578336,1.2133707505892881,False,False,False,False
2016,7,2016.5417,404.59,404.24,28,0.88,0.32,400.9901462920816,3.5998537079183848,0.7116731654072855,False,False,False,False
2016,8,2016.625,402.45,404.41,24,0.6,0.23,401.1277161588414,1.322283841158594,0.2614089357949336,False,False,False,False
2016,9,2016.7083,401.23,404.85,25,0.44,0.17,401.2652860256012,-0.03528602560118088,-0.006975871680218158,False,False,False,False
2016,10,2016.7917,401.79,405.23,29,0.3,0.11,401.4030210422611,0.38697895773890423,0.07650381436181213,False,False,False,False
2016,11,2016.875,403.72,405.74,27,0.72,0.26,401.5405909090209,2.1794090909791066,0.43085833268249396,False,False,False,False
2016,12,2016.9583,404.64,405.33,29,0.44,0.16,401.6781607757807,2.9618392242192613,0.5855408767003738,False,False,False,False
2017,1,2017.0417,406.36,406.04,27,0.68,0.25,401.8158957924402,4.544104207559826,0.8983467906546171,False,False,False,False
2017,2,2017.125,406.65,405.8,26,0.71,0.27,401.9534656592,4.696534340799985,0.9284814695133302,False,False,False,False
2017,3,2017.2083,407.54,406.05,24,1.03,0.4,402.0910355259598,5.448964474040224,1.0772331628093617,False,False,False,False
2017,4,2017.2917,409.22,406.37,26,0.86,0.32,402.2287705426197,6.991229457380314,1.3821312758010242,False,False,False,False
2017,5,2017.375,409.89,406.37,27,0.57,0.21,402.3663404093795,7.523659590620468,1.4873900638033613,False,False,False,False
2017,6,2017.4583,409.08,406.68,26,0.54,0.2,402.5039102761393,6.576089723860662,1.3000602161936934,False,False,False,False
2017,7,2017.5417,407.33,407.01,28,0.61,0.22,402.6416452927988,4.688354707201199,0.9268643966521986,False,False,False,False
2017,8,2017.625,405.32,407.31,29,0.32,0.12,402.7792151595586,2.540784840441404,0.5023005201679278,False,False,False,False
2017,9,2017.7083,403.57,407.17,26,0.37,0.14,402.9167850263184,0.6532149736815995,0.12913734993981976,False,False,False,False
2017,10,2017.7917,403.82,407.23,27,0.3,0.11,403.0545200429783,0.7654799570216824,0.15133157852257664,False,False,False,False
2017,11,2017.875,405.31,407.36,26,0.41,0.15,403.1920899097381,2.117910090261887,0.4187002862559038,False,False,False,False
2017,12,2017.9583,407.0,407.71,31,0.57,0.2,403.3296597764979,3.6703402235020803,0.7256079988016628,False,False,False,False
2018,1,2018.0417,408.15,407.83,29,0.55,0.19,403.46739479315784,4.68260520684214,0.9257277490403689,False,False,False,False
2018,2,2018.125,408.52,407.61,28,0.52,0.19,403.6049646599172,4.915035340082795,0.9716780298241537,False,False,False,False
2018,3,2018.2083,409.59,408.06,29,0.65,0.23,403.742534526677,5.847465473322984,1.156014827451366,False,False,False,False
2018,4,2018.2917,410.45,407.65,21,0.9,0.38,403.8802695433369,6.5697304566630805,1.2988030207120498,False,False,False,False
2018,5,2018.375,411.44,407.98,24,0.86,0.33,404.0178394100967,7.422160589903285,1.4673242164142914,False,False,False,False
2018,6,2018.4583,410.99,408.6,29,0.61,0.22,404.1554092768565,6.834590723143492,1.3511645774670078,False,False,False,False
2018,7,2018.5417,408.9,408.6,27,0.46,0.17,404.29314429351643,4.606855706483543,0.9107524497442786,False,False,False,False
2018,8,2018.625,407.16,409.17,31,0.28,0.1,404.43071416027624,2.7292858397237865,0.5395662297568017,False,False,False,False
2018,9,2018.7083,405.71,409.3,29,0.45,0.16,404.56828402703604,1.1417159729639366,0.22571156674733586,False,False,False,False
2018,10,2018.7917,406.19,409.56,30,0.32,0.11,404.7060190436955,1.4839809563044923,0.2933756508644855,False,False,False,False
2018,11,2018.875,408.21,410.24,24,0.56,0.22,404.8435889104553,3.3664110895446697,0.6655227213507577,False,False,False,False
